AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle
-0.1999512,30.39929962,42.85550556,269.0435975,0.45036125,0.0195,23.92156982,67,112,1401,15.5,11,0.3086,13.5873661,SmoothCondition,LowCongestionCondition,AggressiveStyle
2,43.00937653,21.02805823,326.9560712,-2.70216369,6.9819,0,62,109,1772,19.45999908,19,17.0622,20.79758453,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,14.40401357,155.7757407,0,6.8847,37.25490189,52,100,1037,6.880000114,20,17.2633,23.64706421,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.2999878,14.18633938,37.25227679,822.8804111,2.25179959,0.1055,82.35294342,78,108,1233,8.859999657,22,-0.0391,13.42118549,SmoothCondition,NormalCongestionCondition,EvenPaceStyle
1.89996338,0,16.89600553,72.60925772,-3.377699852,1.18,27.05882454,80,100,787,4.829999924,20,-0.562,18.89690018,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.40002441,0,50.45157718,607.9385096,0,1.37,25.09803963,79,100,802,5.28000021,14,-0.52,9.68162632,SmoothCondition,LowCongestionCondition,AggressiveStyle
0,21.61728096,8.977175657,40.07575322,2.47698212,-0.441,41.5686264,63,113,1584,14.64999962,21,0.418,18.18994522,SmoothCondition,LowCongestionCondition,EvenPaceStyle
4.09997559,114.1662521,108.3378478,69.69946042,-0.9007187,-0.0781,66.27451324,83,178,2278,36.77999878,18,-0.219,15.03388977,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3,40.53239822,28.36892621,108.0596886,1.80143737,-0.82,50.58823776,46,114,1678,16.12999916,19,0.0156,18.99077034,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,24.54461861,13.08671054,51.58279815,2.92733765,-0.344,36.86274719,78,123,1905,19.31999969,30,-0.137,28.73545074,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,49.08923721,56.79039383,63.87205696,-0.67553711,0.402,24.31372643,80,102,1539,9.340000153,17,-0.234,8.003691673,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.7999878,59.22233582,48.6313729,66.86831056,-0.22518539,-0.6406,19.2156868,82,120,2510,26.62999916,12,0.281,11.53353882,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.2000122,53.14247894,42.63407884,218.6197657,1.12590027,-0.512,20.3921566,63,108,2256,17.21999931,17,-0.0508,12.15495968,UnevenCondition,LowCongestionCondition,EvenPaceStyle
0.2000122,43.00937653,42.22500164,172.77949,0.67554093,-0.0508,5.09803915,81,118,1857,20.80999947,11,-0.1055,18.03664589,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.7000122,7.205760002,10.67353169,96.69072524,3.82806015,6.8407,60.7843132,72,103,1324,15.46000004,18,17.5941,23.83010483,UnevenCondition,NormalCongestionCondition,AggressiveStyle
1.2000122,40.30722046,22.71315549,146.5446711,-1.12590027,-0.863,18.8235302,81,110,1712,11.85999966,17,0.492,14.52610683,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.89996338,1.576259971,24.987473,150.9715539,-3.377699494,1.7,26.27450943,82,100,799,4.510000229,15,-0.742,15.2137413,SmoothCondition,LowCongestionCondition,AggressiveStyle
5.2000122,71.83242035,61.71057707,163.3188708,2.70217133,-1.2304,34.11764908,82,136,2213,20.13999939,25,0.4883,13.59544182,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.9000244,48.18851852,55.05650864,36.27715252,-1.5762558,0.1133,0.784313738,79,109,1489,16.54000092,10,0.1172,15.9401474,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-4.7999878,122.047554,87.42988631,891.147076,0.4503555,0.719,9.411765099,82,119,2452,20.43000031,21,-0.227,13.48110294,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.2000122,21.84246063,19.56063548,84.69362283,5.40432167,1.02,56.86274719,81,139,1942,20.45000076,20,0.0976,17.4936409,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.800003052,25.67051888,18.87008358,269.1627359,-1.80144119,0.148,0,82,108,1495,17.92000008,24,0.0703,17.31634331,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,66.20291901,56.34003423,55.75910354,0,-0.152,36.86274719,85,121,2091,18.45000076,22,0.211,14.8414793,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.09997558,25.67051888,74.01666425,741.147331,-0.45036125,1.57,20,79,108,1797,12.60999966,17,-0.828,8.153223038,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.39996338,47.06261826,21.52720737,138.1820104,1.57625962,-0.8827,45.88235474,82,130,1998,18.71999931,18,0.8164,9.556735039,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.800003052,112.3648148,112.3047688,52.11009348,-0.2251815,0.309,46.27450943,86,150,2245,26.56999969,19,-0.0195,11.62702274,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.6999512,113.0403519,104.3934462,9.52448722,2.0266114,-0.4805,100,84,245,2302,56.43999863,14,0.0977,10.6592226,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.60003662,31.3000164,31.05232066,137.8425346,2.70215606,0.422,30.19607925,80,126,2346,20.88999939,19,0.1523,13.17683697,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.2000122,18.23958015,13.06419252,201.2075226,1.80144119,0.5468,36.86274719,81,109,1421,9.579999924,20,-0.1406,16.70871162,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.7999878,106.735321,93.23202387,59.12662261,1.1259002,-0.1601,6.666666985,83,118,2093,32.70000076,13,0.195,10.58569145,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.20001221,39.85686111,30.44808798,134.1425274,0.45036315,-0.57,0,60,102,1690,11.19999981,18,0.363,19.57789612,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,9.131048632,128.3093253,0,-0.129,30.98039246,80,100,806,4.579999924,16,0.0781,16.46564484,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,14.79807859,219.4489782,0,0.1093,24.70588303,81,100,875,5.210000038,16,0.2344,22.62270164,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.2000122,58.32162094,22.72816728,678.3398715,-2.02661514,-0.2851,21.96078491,82,117,1802,20.84000015,12,0.4102,21.53051567,SmoothCondition,HighCongestionCondition,EvenPaceStyle
-2.800003052,0,30.23416708,233.9573825,0,0.601,21.17647171,81,100,808,4.360000134,21,-0.406,21.711483,SmoothCondition,LowCongestionCondition,AggressiveStyle
-3.30004882,0,57.70237318,382.2368742,-2.476979733,1.6365,25.09803963,79,101,805,8.210000038,9,-0.4219,14.32752609,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.5,33.1014595,29.52860314,125.3839221,1.57625961,-0.285,67.05882263,58,112,1843,13.77999973,21,0.117,20.60958672,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.7999878,46.83743668,5.73083084,149.8894734,2.92733765,-1.4451,43.52941132,79,140,2086,31.35000038,14,0.8476,23.24558449,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.7999878,58.32162094,42.24751963,510.0306119,0.67554092,-1.6405,52.94117737,82,146,1871,28.45000076,11,0.9804,15.16213512,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.5999756,43.23456192,46.12812201,57.79941243,2.7021637,-0.5429,73.72549438,53,165,1992,36.41999817,16,0.3164,16.30204391,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.60003662,75.43530273,101.9765124,254.264861,0.45036315,1.55,20,79,112,1781,15.55000019,17,-0.574,8.022317886,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.2000122,0,14.28391763,86.90732857,0,0.5117,32.94117737,72,99,801,4.820000172,16,-0.0664,21.23868752,UnevenCondition,NormalCongestionCondition,AggressiveStyle
-2.800003052,38.95613861,30.93222512,104.8789182,-0.45035935,-0.574,34.90196228,82,115,1794,14.98999977,23,0.727,18.0865345,SmoothCondition,LowCongestionCondition,AggressiveStyle
-1.59997559,48.86405945,26.60501601,476.0622767,2.47698212,-1.3045,27.45098114,81,140,2099,29.53000069,20,0.9687,12.13019753,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.800003052,9.682740211,30.03901107,166.4759662,-4.278419499,0.129,36.07843018,83,101,1532,18.73999977,26,-0.492,22.20068359,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.10003662,1.12590003,16.07409859,111.0927728,-2.251799822,0.4296,28.62745094,74,100,801,4.710000038,15,-0.0234,22.91994858,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
0.20001221,33.77699661,12.00209362,204.2478408,1.80143738,-1.18,36.86274719,53,126,2466,25.13999939,21,0.48,22.32592392,SmoothCondition,LowCongestionCondition,AggressiveStyle
4.5,68.67989349,34.5913996,621.7677723,3.37769317,-0.2188,32.94117737,82,128,2157,22.85000038,17,0.449,22.03675842,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.29998779,119.120224,121.0342457,3.194474849,-0.4503555,0.66,52.54901886,82,163,2418,31.28000069,18,-0.328,8.528814316,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,18.23958015,20.88544411,347.730984,3.15252113,-0.652,30.58823586,81,118,1575,19.23999977,27,0.23,21.7252636,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.4000244,9.232379913,4.582412877,88.5874309,9.232379913,0.211,42.35294342,80,131,1528,19.96999931,15,-0.0742,13.96307564,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.6000366,45.0359993,33.02264603,567.0460887,-2.70215988,0.0781,0,69,104,1299,13.55000019,16,-0.109,11.75520325,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,63.27557755,57.61605384,76.7456589,-0.9007225,0.383,20.7843132,83,109,1996,13.82999992,18,0.0234,8.357813835,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,109.2122955,66.64577245,488.5035695,1.3510742,-1.39,100,87,248,2222,48.83000183,20,0.719,12.89615059,SmoothCondition,LowCongestionCondition,EvenPaceStyle
5.2000122,103.1324463,102.760891,97.58560373,0.4503708,7.1731,76.86274719,82,181,2078,37.5,17,17.1501,12.93883133,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.7000122,21.39209938,14.36648359,64.32240361,2.70215988,0.6522,25.49019623,79,110,1632,12.72000027,19,-0.3515,16.60493279,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,0,10.33200882,124.0322642,0,0.133,30.19607925,83,100,787,7.630000114,23,-0.0742,17.65256691,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.19995118,50.66549683,38.85480805,279.6058148,2.25180054,-0.9882,17.25490189,80,133,2155,28.45000076,11,0.6211,16.7454071,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.29998779,15.08705902,20.41631954,49.81337348,0.22517872,0.902,12.94117641,81,101,1113,6.639999866,16,-0.2109,18.4810009,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,2.668382921,25.15160872,0,-0.2383,34.50980377,52,99,812,5.170000076,17,0.199,24.69779587,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,52.6921196,81.17363396,355.4036769,-1.80144119,0.473,18.8235302,83,114,2323,17.92000008,19,-0.41,8.966191292,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.800003052,20.71656036,19.75579136,326.079072,5.62950134,-0.883,30.19607925,82,146,2366,36.15999985,27,0.387,17.40515137,UnevenCondition,LowCongestionCondition,AggressiveStyle
0.40002442,17.33885956,19.15906449,129.7082438,-1.35107994,0.996,27.05882454,81,104,1260,9.829999924,16,0.082,16.27649498,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.8999634,56.0698204,42.19122531,46.93997666,0.45036316,-0.0195,9.8039217,83,112,2350,17.23999977,23,0.129,15.66577148,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,99.97991943,106.1160714,35.42998353,-0.45035557,-0.0898,49.41176605,86,151,1998,25.04000092,19,0.0664,9.997479439,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.3000488,0,32.18572734,409.1114938,0,-0.1055,24.70588303,79,101,795,7.869999886,10,0.2695,16.18187332,SmoothCondition,LowCongestionCondition,AggressiveStyle
-1.5,0,39.38022804,220.8584377,0,1.328,24.70588303,80,100,797,5.619999886,14,-0.6211,11.32830524,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.80004882,23.64389992,20.51014472,241.6585697,-0.90071869,0.0352,8.235294342,80,110,1607,16.68000031,11,0.125,21.32094955,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2,69.58061981,21.68108013,706.7923466,0,-1.01,31.37254906,83,124,2208,19.01000023,16,0.891,9.973203659,SmoothCondition,LowCongestionCondition,EvenPaceStyle
6.7999878,104.2583389,104.0706881,63.46360703,0.4503631,7.0288,85.49019623,82,207,2098,43.47000122,18,17.1077,12.87085247,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,38.82853702,612.048191,0,0.5,25.88235283,80,100,801,5.690000057,15,-0.219,14.58122158,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.5999756,59.67269897,61.56045678,22.23001626,1.35107803,0.3945,32.54901886,78,134,1880,25.94000053,12,-0.0039,13.94043159,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.1000366,28.82304001,22.63809508,58.55508988,-0.67553902,0.156,16.86274529,72,109,2085,17.17000008,29,-0.277,22.14777946,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.59997558,15.08705902,1.940300934,15.82903275,-0.9007206,-0.5703,77.64705658,66,106,940,11.10000038,21,0.531,20.7126503,SmoothCondition,NormalCongestionCondition,EvenPaceStyle
-2.800003052,31.97555923,26.04206605,278.618153,0.90072059,-0.473,37.64706039,79,116,2306,19,25,0.0859,21.45443535,SmoothCondition,LowCongestionCondition,AggressiveStyle
-1.09997559,45.71154022,47.35535253,25.88637417,3.15252304,0,0,79,112,1777,19.87000084,11,-0.0273,17.55659866,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.09997559,39.63167572,10.18188862,201.3598122,0,-0.457,16.86274529,81,107,1692,11.94999981,16,0.3867,22.74110985,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,0,28.09495725,222.7083896,0,1.16,25.49019623,82,100,795,4.78000021,21,-0.422,17.24786377,UnevenCondition,LowCongestionCondition,AggressiveStyle
-0.59997558,39.63167572,7.434692693,166.6827326,1.35107803,-0.9491,41.17647171,55,118,1734,14.39000034,18,0.699,24.39406586,SmoothCondition,LowCongestionCondition,AggressiveStyle
0,0,0,0,0,0.1172,25.88235283,82,100,800,4.679999828,19,0.1641,16.43746948,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.1999512,49.08923721,50.35024649,15.26200079,0.45035934,-0.512,36.07843018,80,110,1575,13.27999973,15,0.539,9.930357933,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2,51.56622314,50.51537889,19.32615839,-0.22517777,-0.293,18.4313736,81,106,1614,11.39000034,16,0.227,10.71594524,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,49.98995972,26.31603489,336.3124018,1.35108185,-0.152,34.11764908,84,129,2183,19.42000008,24,0.219,16.35776901,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.2999878,111.6892776,107.2194552,10.86797651,0.6755371,6.4792,59.60784531,84,191,2239,45.36000061,17,17.5516,12.5730629,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,17.71791231,223.8980386,0,0.6054,27.45098114,83,100,791,4.579999924,17,-0.0625,16.43746948,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.90002441,23.64389992,9.573902929,88.18121319,0.9007206,-0.1836,23.52941132,80,106,1815,11.52000046,19,0.0391,24.28544617,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.1999512,68.90507507,53.93436201,666.5496892,-2.25180817,-0.1055,0,79,113,2115,23.71999931,10,0.0039,17.97176552,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-5.2999878,86.46912384,63.02788086,179.8443316,3.15252686,-0.242,58.8235321,81,173,2119,34.77000046,23,-0.1562,13.15285492,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.2999878,71.38205719,39.95819017,880.446511,-0.67554474,-0.2539,56.07843399,82,163,2311,38.34999847,12,0.3906,18.97719574,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.2000122,117.5439606,113.6933787,40.2016229,0,0.355,70.19608307,83,168,2374,40.74000168,19,0.519,9.672768593,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,23.86907959,21.01304632,325.0814955,-2.47698021,-0.609,10.98039246,82,107,1597,16.73999977,24,0.5,17.53028297,SmoothCondition,LowCongestionCondition,AggressiveStyle
-5.0999756,121.146843,114.6091106,73.93792917,0,0.5,36.86274719,83,140,2425,25.30999947,18,-0.6445,10.91791821,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.7000122,53.59283829,7.554788757,243.9139186,2.7021637,-1.6638,64.70588684,76,167,2490,38.54000092,13,0.7851,24.13145256,SmoothCondition,LowCongestionCondition,AggressiveStyle
-1.39996338,44.36046219,26.79266624,482.1481546,-1.12589645,-1.1561,0,81,109,1836,19.17000008,18,0.8593,12.45807648,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.5,36.92951965,16.6895907,380.0255289,1.801445,-1.1288,78.8235321,79,172,1715,28.65999985,13,0.6328,17.33690262,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.0999756,27.2467804,24.03045835,29.10026153,1.35107995,-0.4492,18.4313736,68,123,1949,21.18000031,13,0.332,14.72048473,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.40002441,18.01440048,19.42928023,49.67315724,-2.70215988,0,11.37254906,79,102,1244,8.470000267,22,0.109,19.92230225,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,19.59816534,206.547082,0,1.2108,25.49019623,83,100,799,4.460000038,17,-0.4453,16.43746948,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,45.0359993,31.4426332,114.9032455,0.22517777,-0.66,30.98039246,82,118,1963,16.32999992,24,0.664,17.26510811,UnevenCondition,LowCongestionCondition,EvenPaceStyle
-0.40002442,23.19353867,20.03351321,60.31089682,-1.35107994,-0.0469,0,79,106,1550,14.92000008,24,0.0039,19.86282539,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.09997559,5.854679585,21.85371828,243.1816896,5.854679585,0.5507,31.37254906,63,100,1101,6.929999828,17,-0.168,19.3853035,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,28.59786034,14.07750263,205.1402547,4.05324173,0.488,43.92156982,81,161,2275,31.79999924,26,-0.18,20.02898598,SmoothCondition,LowCongestionCondition,AggressiveStyle
2.90002441,113.9410706,110.9461824,34.2691933,-1.3510894,0.34,46.27450943,83,146,2297,26.80999947,16,-0.0938,8.570682526,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.69995118,24.99497986,30.98476734,439.4274017,4.2784195,0.2617,41.17647171,79,148,2103,33.38000107,12,0.0312,15.85107327,SmoothCondition,LowCongestionCondition,AggressiveStyle
1,98.85401917,107.9625488,16.44150962,-0.67552948,0.125,38.4313736,81,119,1975,21.69000053,20,0.2969,8.585381508,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.5,26.3460598,14.14130361,49.18622499,1.12590027,0.203,18.03921509,81,112,1894,13.93000031,14,0.0156,25.23006058,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.2999878,57.42089844,51.09709352,24.95645995,-1.80143738,-0.664,29.80392265,82,111,1814,12.60000038,15,0.473,10.62162876,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.59997559,26.57123947,24.10551815,229.7540405,-2.92733956,-0.961,32.94117737,52,100,1123,7.340000153,18,0.543,21.82238007,SmoothCondition,LowCongestionCondition,AggressiveStyle
0,0,13.67593141,133.5130396,0,-0.0195,32.15686417,44,99,846,5.340000153,19,0.0938,25.74895668,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.2999878,27.2467804,28.07994504,38.21223848,0.67554093,-1.22,21.56862831,73,109,1947,13.22999954,16,0.32,13.20186806,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,16.78716837,310.866502,0,-0.207,25.09803963,80,101,1175,13.03999996,11,0.3281,18.49975586,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,13.70595554,209.6693703,0,-0.43,27.05882454,80,99,801,4.590000153,17,0.344,10.50904751,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1,10.80864048,24.46205337,168.4384991,3.602880478,-0.0234,64.31372833,82,110,1416,11.18000031,19,0.043,14.71782207,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.7999878,20.04101944,15.00449345,125.4655663,-3.15251923,0.0859,0,67,105,1274,13.18999958,19,0.223,18.49696159,UnevenCondition,LowCongestionCondition,EvenPaceStyle
-0.2000122,21.1669178,33.05642302,592.2667071,0.22517967,-0.4023,3.137254953,80,104,1273,12.05000019,11,0.3594,20.01495552,SmoothCondition,HighCongestionCondition,AggressiveStyle
0.9000244,26.57123947,26.45114309,34.78342048,0.22517967,-0.277,12.15686321,74,105,1861,12.89999962,16,0.277,13.68299675,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,3.490289907,23.39782442,0,0.133,25.88235283,79,100,807,4.880000114,19,-0.0234,17.80122185,SmoothCondition,HighCongestionCondition,EvenPaceStyle
0,0,0,0,0,-0.2305,35.29411697,53,99,799,4.710000038,17,0.227,24.69779587,SmoothCondition,LowCongestionCondition,EvenPaceStyle
